corpus_id,origin,archive_id,source_size,source_sha256,saving_product,export_match,export_size,export_sha256
mus-534b7ee3b01b9960,filesystem,,308625,534b7ee3b01b996057115bb53fdb81fb813426878928c9fa5830a2a87850dbb4,97,adjacent-exact,142997,99e2e32bc4596250b36deebc64d989d8fd057cd5541859586a80f00f2d44e5a8
mus-44115d52a4c9c730,filesystem,,301989,44115d52a4c9c73069884d3aeb4e0ba5f10022ba49756e950ec02490e5c90292,97,adjacent-exact,138604,ff15a560e7c177e8300600845043c6ae25dcc6558ea8cd12d2072e93804d5dd7
mus-c30b7e4f3413d204,filesystem,,291037,c30b7e4f3413d204bf3610f854f3a01c04cf7d8cb5b20fa444d1ca3b77373a16,97,adjacent-exact,133738,16772beb09f9c912fdeaff1b33c67b99f976e68bb409839cb8d15f1340c70e02
mus-d66a227a97ea9b8c,filesystem,,289839,d66a227a97ea9b8c149ecec1614fefabf34e84e926cc1c0ebf7fa1d6752bd68d,97,adjacent-exact,131504,9441f02bc5e4b18afc12b3a556666ae8d517205256fd5473f0bbf481b9ecfc2a
mus-bf6b0062f077c541,filesystem,,319060,bf6b0062f077c541d3cb2c2131e8c6604990fdb987aa739bd5502a3a851d5121,97,adjacent-exact,163267,57994745d4f2899990dbd59ac793b96503196bcc93d9289c00fd6e88c1ed1154
mus-5e90c8c2e04597ab,filesystem,,315994,5e90c8c2e04597ab77f688788c58ed94275f6808fa2107f554068b9a390acb31,97,adjacent-exact,146311,ee479f6417d4478551a3cbe6c53631604f8733ae41a18edc5017974beb6ba588
mus-68f9166294856799,filesystem,,300969,68f9166294856799a08cb213ed53541fc50ea4b0c71296a7d1bf537841a8acc8,97,adjacent-exact,139840,b656d4082d66a1dd35093ecef7fda74ae365dd338ef22d810e43a1d175dfaf8b
mus-7ec59caec2ed8b46,filesystem,,317027,7ec59caec2ed8b46a76a0caa4fef4ae20bf944eebeb57a018670100faa6b133c,97,adjacent-exact,147001,9ee7d181133ae083024249cff24097512670be8420ced7ba8978ceea4a49f009
mus-b2d5055493d17280,filesystem,,304431,b2d5055493d172808757659425363c67a83da016b8b962267f2411735de001ef,97,adjacent-exact,140698,5d60ca0af86ebdc102d22e049d14051613068e9f05391b4f69a2a7cbdd874340
mus-1b6afb5f0b2de8e0,filesystem,,186620,1b6afb5f0b2de8e0b79eb536f8a43984cee57d16c7f6bc94102a088260f5c6b3,97,adjacent-exact,76883,b7577c0a6be10477e0ed275d0f98128271554ac92b48a0353790414e7feaac6b
mus-d9428f750f4647ce,filesystem,,401532,d9428f750f4647cef1f42f8a528aa69a6394a8141eea63091c26c3669cebf3e3,97,adjacent-exact,125232,9cd0fbe4dbaf8191811c75619353d6ec7a83dc131118ff666f309c4d911d5195
mus-010452965b3480f1,filesystem,,211445,010452965b3480f18bb0b0d3d2db0f98b2edc29bd7f838ae70bce924d1815829,97,adjacent-exact,68478,51bfd2508fa6937288b84c1236936477760cfd86861a472816ec0968e2abf50d
mus-96fbd8a5fa694106,filesystem,,325013,96fbd8a5fa694106f49d15652c41193701908af59e5d014a821c15e2748a35ca,97,adjacent-exact,169512,f83c2db9bf2f1834355c20c738ddedd10aceba80087ba3b67b8c51a8d94f690f
mus-4237ebe2275e24b3,filesystem,,294383,4237ebe2275e24b39d69c6b7589fd478252e058c8f5f9c7905f4d576a562ef6f,97,adjacent-exact,151071,74d1c801898b05506d17eed8a8a35f7e083d6156a736e0f9548f98fadad73438
mus-d3614a4d793f3201,filesystem,,532068,d3614a4d793f320106f12ea6a31436ea36982e21f08c5bd07d7614b85febd708,97,adjacent-exact,200137,c871e11841a3fa5c5372956f24c02e0242fa2dbd2d3f9fddf20c452c37c47a4c
mus-9d1969d4bf50dd2d,filesystem,,248054,9d1969d4bf50dd2d6c9005c19e3034624b9250a59028bd4486a51f7848412f55,97,adjacent-exact,127707,b3200e28df3159573da5c5138c6f42a72c1ff6467b2ab951e04371fce925cd7d
mus-9f8e5c10f77a7997,filesystem,,240229,9f8e5c10f77a79974bbd97343b137b514d09e3c89139e5494ed7d284b5d46e4c,97,adjacent-exact,124472,1e119f025ec410517ec1d22bfa9bb5a28c59293f70a51759b7ec4808ba8b5051
mus-fce32cc3ff8928bf,filesystem,,394794,fce32cc3ff8928bf22fe226a7caf41b610a56dfdfd0e1cf4854ad38d756302e2,97,adjacent-exact,187576,7720872cc032e2b76af8d41c5be0a4ba63eb8de2d1a5f7813df69e9ad9c243b8
mus-a9d7dde8573ea3dd,filesystem,,484354,a9d7dde8573ea3dd380a02a44c3ad2bb130fcf38c88ec1a7a62362f64c771e86,97,adjacent-exact,206893,ecd05a0f31b407a9d33d594b04f1ecef741c109b20d7d0c20836b74ebfff36aa
mus-e0894e75192cdcaf,filesystem,,429517,e0894e75192cdcaf2400bc489e00d95fa3a0c0bf20a30d95a269f9f61dba012e,97,adjacent-exact,203802,d3a38ea0a09fd91398b567f2136bdb8f5def8d2625bec05432fd6c2f75066938
mus-c37089222a7f68a4,filesystem,,707352,c37089222a7f68a43f7b7fc6fb5256d9a522c33002b75a456a575e3c681ce4cf,97,adjacent-exact,288287,b507f105861e0df6626745b62dd176a56e98307b36f9d4ef28306b2fcdac709c
mus-83764909dd8b43c9,filesystem,,1452412,83764909dd8b43c9d1460f6dea8d530c8a0eb05da062bca78bc3910a101d1cd3,97,adjacent-exact,490296,b7481307c08036a158eee57c293842150ab5b266312920056c79057d73be1d29
mus-c6a556d06a15e981,filesystem,,766774,c6a556d06a15e981b01b333a236dd868f2e130102cd3883a94a3d2846a1f73ed,97,adjacent-exact,261905,f199984d1c45a543fc30db949d04dd0e6558b9f91b38c88ad34e0722764aad69
mus-7e52db7272aa3564,filesystem,,23065,7e52db7272aa3564aa99b449a3c0ff6205446270f231309c63298a11f5527a92,3.7,adjacent-exact,30431,784966ae660e1dc28dffd6c31ecb36b16a0e18cc19bddc236be6869fdee37fb9
mus-c80f8ede0a54d25a,filesystem,,148918,c80f8ede0a54d25a6d48f7bedf7191e05ab9431e96312dbf5b33cf3ba8c7c660,2.6,adjacent-exact,105598,4713a52dc2e4d08e2162e4d9e811f30583413eb00fcc967251840048d77f6047
mus-711f5298068dce1b,filesystem,,211894,711f5298068dce1bd2984ac55ac068e19f5ed07f49b5c72e8b5b399fc0493635,2.6,adjacent-exact,120587,5ed2b9ed9037c43625ddc0f6b2573129ffaedd87449a97d604037a489dfef175
mus-a5405945d5fcca79,filesystem,,148918,a5405945d5fcca79a2b3bc41bfa172d65b89cd362315dcb3ed4fe95dff08d3cd,2.6,adjacent-exact,105612,c822c529a9bece1c94dcaf0411cc18c095261b792042d50cc55f2071cdad3f05
mus-64cded16465d2376,filesystem,,208310,64cded16465d2376be3f2446332531f261a31f38f576f2321b81ecdbd05c7419,2.6,adjacent-exact,117945,6ba398342d82751071959f1881d833c435d7416f6a6dbcd16b574273edb5aad7
mus-512d54ef16cf6fa2,filesystem,,235446,512d54ef16cf6fa272ad45b7eb50065a2acf0bf6656fc1cc1e441c4e51e0a9fb,2.6,adjacent-exact,124711,e71c7cfde6614e55955620ac533800297f192d2fa3c2365bd6351eb748314dba
mus-114c24a5976b769a,filesystem,,245174,114c24a5976b769ad4804a34dea8f381213c84385ca6f07ee39b52ba547b0bd3,2.6,adjacent-exact,134398,03280b761d39703f80c07fdff54ebc64ce9a689ecf78e2565b3e786cee20dc31
mus-2054f93ac7e5f89b,filesystem,,240566,2054f93ac7e5f89be7e64ace5af7ce469e89e595dee7f6520bfb5f48ab600d23,2.6,adjacent-exact,132527,f0405d6e6d7770e857113e3a8990e72187aa4e073259b207828d7b642e2d2f40
mus-9949f8380e640fea,filesystem,,147894,9949f8380e640fea22811a88d2dfabf8afe1084db0bf722ccadb9e7b446ebb1a,2.6,adjacent-exact,105408,1161d8688baa1e1fb52e1316775778090a41eaab5efce0e58933ffefbab40c3c
mus-a79f97b4ce498e8f,filesystem,,231862,a79f97b4ce498e8f32f4d1eabd5c880b441af3a82ada75f548da1dd291d15554,2.6,adjacent-exact,130272,1392b0e274c83484fc448765063080a6b35b078456b5c342107689757edb8684
mus-3131a5774edcd5fd,filesystem,,148406,3131a5774edcd5fd1b3669ec94af0b8cd6083f7b617463a9aa81734b782459ae,2.6,adjacent-exact,105492,20e935bea994a9fc52ac775c623208b9cc8913b2dcadf5e1f27d598b28956bcd
mus-7b14f87a1e7513e5,filesystem,,226742,7b14f87a1e7513e5a32cc3e469921d7f97eac979e7aa28d6165395de658982cb,2.6,adjacent-exact,127593,ce7b8e28e6c77d5a53f87c9bf5d2b151027892bfb95104f440b135810e9a80a1
mus-66e55ddf28fc2230,filesystem,,148918,66e55ddf28fc223092fa06dcd3c858cbec48da5d0a76e5df1d7116558c8a420a,2.6,adjacent-exact,105532,39a8be207fb5430bea6d6e401978fc72a93ad1d236668af03b04c2f10bfe9d4e
mus-87ab911ef2fad589,filesystem,,223670,87ab911ef2fad589537efff2c52220d3de3d7f003a3924e1770a60b3a405a403,2.6,adjacent-exact,126220,98f3b30d7183f87e61002befcdba7d3da0c316229d9a9c335ad3ca6ae233a9ba
mus-87e81d45b30ef9d1,filesystem,,148918,87e81d45b30ef9d1629a6d5c9cf5d17d31967e8809994024c2e70846969a7396,2.6,adjacent-exact,105578,be60d9363bd06054109b500183b7d400eb1eda2a0b81f109d3b51bfbb838ebc1
mus-4d20802ad9a3fae3,filesystem,,222646,4d20802ad9a3fae313a1b45bf192e7e6d98b20c1866c90a7a0b2bb69a040eb11,2.6,adjacent-exact,124972,667c7ca235d4d3f18ab51b65ffea258af8b33432de1ef97216c5535e4b59932b
mus-820f71d7b4977dc4,filesystem,,148918,820f71d7b4977dc47db8b0f1c60a36342536712d5c135013f786abb8742c825b,2.6,adjacent-exact,105621,a6cb92bb4c1688d76e93b823e878a8b3b0fb958ff300e52c8e4310ac5e087f30
mus-366dc35db99db44a,filesystem,,217014,366dc35db99db44abdf360c46bb70cddbaf3fe8bd16fff08573ee378269a45a0,2.6,adjacent-exact,121724,185aa3b558e024e8f89c6b36ddc7a2f3063821c6a5bb6ee173e86220c216429a
mus-ae7b63b9aab79fd2,filesystem,,148918,ae7b63b9aab79fd204097076d16609db9c42f9e5c896d949dc8d7f437cf903ba,2.6,adjacent-exact,105619,b25d1dfe002db44dc7cbe1c98fe1e8d214231f721d3a0e191d0fbf2021fc2325
mus-91d3a680436ad4f7,filesystem,,212918,91d3a680436ad4f7e814345f7e84977113e8da7741b640906f400a53aa5d0422,2.6,adjacent-exact,120065,3cb213548a52019ea7d67013d6eff5952917a2771433b125afbb79e535c0092a
mus-9ebfb175f4cde87a,filesystem,,217526,9ebfb175f4cde87af3630b22f2ffcd23e251920ac67c52837cd43dbc9e8be0fc,2.6,adjacent-exact,122410,cf23093c16f0ea794396f7362295194d38a683781fe745461bdb4d9e4021f4ba
mus-7098ba657793d456,filesystem,,213942,7098ba657793d456b310b527be144a2148a53a03ab05b20e7b9f02dd0c0585fe,2.6,adjacent-exact,121346,7233fecca719083e496afcac49a018a471bd7ceed83d3053bab2bfd7961bcd96
mus-b677024dd278cb60,filesystem,,217014,b677024dd278cb602f1c9bdd48c3153a5525e718ab3dd938c2192bce0e7d1dea,2.6,adjacent-exact,123487,a0aed7aa8b41bf8d2292723446cb04bc6cc64aaaf02ce4c998050245c56b9ced
mus-bcbd995e9b1369c4,filesystem,,219574,bcbd995e9b1369c47eaeb7bd8d0d333d00d233d57cd1f07b44ffd1eabb7a1d22,2.6,adjacent-exact,124340,9fc84a3cf90dc1e729d569819b0d5e5fe321a0fb2b281222031cfd14346f02ca
mus-3c8e9063533680d3,filesystem,,199606,3c8e9063533680d30ba34120abaf184111d37ed73343f8c1fed19e1d8c32f59c,2.6,adjacent-exact,112754,04c65684ee65a48038dc1c0bf2d6f717bd11546f57667fa6a206de73eae7c11c
mus-627fa083d88c389d,filesystem,,237341,627fa083d88c389df27e19c805de7aca7fc6b3404d9d56347931dd041a8b0fe5,2.6,adjacent-exact,122617,3e89587059b0047545dec9e3bd98f675d4acedf4607e06ae833c8b7f801c0d84
mus-9084c3e334442f2a,filesystem,,194998,9084c3e334442f2abe70aa98e2d38c8e2b14ae1947420241a3f50bc9d502561f,2.6,adjacent-exact,100863,ec0ca5774b2b86d688517a675262d946aeefc29e407ee51dc15f75db3840d3ab
mus-4cd8b3926b3ec06f,filesystem,,190902,4cd8b3926b3ec06fb0099d0598f82e602163901fa57356639dc43ba8ff3bf5ea,2.6,adjacent-exact,106408,99ffb496a12526d335da723556abc6e368a43c5f4bf6d8dee141a4277b9b913d
mus-478b1fed27fb4123,filesystem,,192950,478b1fed27fb4123856ca8fc099fb66dab27f0b5b6f4f6bb13030f3302858107,2.6,adjacent-exact,110725,ff91173e777598cddaf5ceefccfcf5ea3d03b5ee6b49c82425c1dd5cb9b20fb4
mus-041bb39be09ca446,filesystem,,414646,041bb39be09ca446cbd8ad025f9d25e631ccde3e32b62651321f6b1394377bb8,2.6,adjacent-exact,249850,674f7019a878315051cc9caf27c11645d56656b919e341503195c14c59ea2c2a
mus-baaebb24591bae22,filesystem,,563902,baaebb24591bae2241b6af05fc49b170f86a1edd1ad88b668e8c9c4fa55b74cf,2.6,adjacent-exact,274652,bbe92e636d14422754e186262dacbde2b992c21ad1eb529cb12f63f0890035c9
mus-96e4b5728a606823,filesystem,,477242,96e4b5728a6068234f681046391c9b04e914650dafa4bcfcd274a9726e1556cc,2.6,adjacent-exact,242449,239083499850390d1a8b423bcbfa9d28c2965b49d5633539619506c557e1e8b9
mus-c822557b3d39592a,filesystem,,100542,c822557b3d39592afb8e4e963148b73880942c7626a43ac58fae9c72eda416b9,2.6,adjacent-exact,72330,f40d05b501e4dbac681dc6f841e32a30fa1b1ab950793526b1d0015d40efeeb1
mus-b420dd9a4d17fcb7,filesystem,,306878,b420dd9a4d17fcb706804db46f9cdd560837c5b7e49d2f25dc26910babc618b5,2.6,adjacent-exact,156732,ade732f67698defe71ca56204c523f12f407e192dc223f80862b17485cc45a36
mus-a87ec7857ff56940,filesystem,,41150,a87ec7857ff569402e28304766c2528a0d1ad74912cc9af03cf2c19cd17bb78a,2.6,adjacent-exact,42685,7ab235224debd3a896d0fa38e8521912cb2f135d011bb5af5f04f4a5dc4af3ec
mus-1b75490c27bd4b82,filesystem,,99802,1b75490c27bd4b829a2d62046973974ea071fa487ae6b993d1dbf98bad3d72cb,2012,adjacent-exact,188265,7750a72615d968cd41e63df86e30dc3c57bb3737a86f566331460371ce23c8c6
mus-99a969ff74b41548,filesystem,,59596,99a969ff74b41548c5ab8b636baba7f34120e9645ce2db8ecbb991ccd40b7c18,2012,adjacent-exact,117749,de087898702c2871e939833f67521274d258802327f3ee45da7e3f94b19bf002
mus-bcde186bdde98c39,filesystem,,45188,bcde186bdde98c393a7754824fec2a74412830679c94025d46d461b241e87ef3,2012,adjacent-exact,92817,5c8dc30476288ac78803d5aa840d998a6fb3f656b9d0dc2c798c3326735ca663
mus-ba0438a174459faf,filesystem,,42100,ba0438a174459faf9e54ca62f270b5dca4382941a357e5c12061c57a58e9de07,2012,adjacent-exact,86925,8326f356b6ac4d196a2f592722810aa80643456fce58e66c91d814d2b1d06afc
mus-9176cda30ec0b51c,filesystem,,67627,9176cda30ec0b51ca545006469eee1c89e3da97e6d9377562b351ce70440eab9,2012,adjacent-exact,132044,4e4a57a142d2cb26c95534e2ad78d9ba4a40e0a6f5bc60c354ec1537dea6300c
mus-65b53fb880d9f5e0,filesystem,,44965,65b53fb880d9f5e0a767846a6573ce5653483c0dc7ba3d8c556612166920e036,2012,adjacent-exact,94304,7486e6a002ee06e2c56782ba6d885373b52f2e3b669ba324c003a2d7e6045d2b
mus-1d7e0c445793c745,filesystem,,40707,1d7e0c445793c74577be97b986d726b5af897f2054da588796affae62ed8d272,2012,adjacent-exact,85244,e4d6192dfc411a89c2790393c9fbae9948eaf679b29a0a39d06984fe73a89f30
mus-516d7830f69b2be7,filesystem,,43148,516d7830f69b2be79d2ac357cc0ab1e8f39491603a79fe5299e40164ee0f7627,2012,adjacent-exact,90178,8afea71f4400a5a325c86d0dd434f84e8c58c947a61d8699072ad24c8de6d7fa
mus-eff9af15f943c3ce,filesystem,,65249,eff9af15f943c3cea599c9e8f61620b930597f30d518661ca24e270352fc7a1f,2012,adjacent-exact,126904,dc0c19e703d14f30804564f5869476d94a23eb05523ffeaaf3ed83f20058d31b
mus-3868471784cad262,filesystem,,65205,3868471784cad2620f9c326f51bb93cbee776e04c3f8ef3b684590a6969eac28,2012,adjacent-exact,126820,46ceeb36c4378347cd6c98ca575b8752748c6ea0fc1727400bca75b901732b1a
mus-0ef1987f3df413ba,filesystem,,42493,0ef1987f3df413ba18cbafd348aeb4d3817c556233f771df44665115a2255225,2012,adjacent-exact,88935,85e2a400b2acf411fd0644cfd1a1d50e79458adad6e3547eeabc0cf1d3b7f7ce
mus-59d4c6b599a1c05a,filesystem,,39346,59d4c6b599a1c05aa8d7b51e25546e06cff57aabedfe5b3f7919891c83f01e85,2012,adjacent-exact,83089,41cf97d45706ee935ec3d24d541eb2512a71f2ab8e2896158b67353168cdc0ff
mus-3504b8c614d4f480,filesystem,,60184,3504b8c614d4f480a644f06097986beec56935ce6f45a6811349acef020f0deb,2012,adjacent-exact,118834,f97978943cc3ec679e452b16c3b36f57f037b610c19538d70a3408a59afcc880
mus-9770622d39bb4a7b,filesystem,,91673,9770622d39bb4a7bc0aa086bef8a5baf9047200043f784f5e61782bd8d8dd891,2012,adjacent-exact,184853,ab63a7d43e33e56cbe295ade41d8d6207176c29b69fc72cfd7645412a22c5b32
mus-62404d5e08f1d88d,filesystem,,79768,62404d5e08f1d88d9ebf73ceee93756d1e8d16fe9ba25b15ac3dfccd5e909c9d,2012,adjacent-exact,154074,415b693c94f8cbd39dbe55179548fbbfc6d3002e9f56564387c4e171fac65ca0
mus-df943ce03f5ab702,filesystem,,67402,df943ce03f5ab7020713d7a673d759eefcbd12bc2cdd8ab9b1264cb53af0b41c,2012,adjacent-exact,137019,e9d76b899614a520252c19e6d9e5b17409956564a8187ec785455d4acaa1d35a
mus-d6d8b32b7b959167,filesystem,,57061,d6d8b32b7b95916747c3448efcc82096070ad6f545f4a7e465499aefec81ff9b,2012,adjacent-exact,114552,a2b33a13b9ddb21323028aca28b1f1c04d83ac2ed9eaa6cb85ff01c157da709b
mus-e38271a5eb877ba5,filesystem,,91692,e38271a5eb877ba58272726a349031f065077ff373fac31e3cd4a1251982b886,2012,adjacent-exact,180509,8a78f844562d6fe9a1e2db5a80f005c6e2e78b647b305fa5157bc83b4a8d5835
mus-ece214e331677572,filesystem,,75916,ece214e331677572f9976ad2df63a4a08d0523b8f0e5a8b379f01fe20e7508a8,2012,adjacent-exact,147152,107a1850149e2e07e14c47a6a1eba7a6068a595b4afc83d14fb0e5a7e98a4339
mus-f8e9168faf8ea823,filesystem,,78207,f8e9168faf8ea823a5369fe42f32ba3a1cec2f9eaafb43bdece641b62c3a299d,2012,adjacent-exact,157308,66bd90ed100c83b85da2433158fddfe004829a7497fb542c7da9a3d9daa7683d
mus-a739d99915097d62,filesystem,,64303,a739d99915097d62a3a10471b33e7214bddbe37e31e6f841efcc6fe9cc38a6d6,2012,adjacent-exact,125569,d8809148c72c04d85858d4cb1a18d110c27fdefcc3e74281bca9d8c5b3202541
mus-ae25a32a7c05319a,filesystem,,107701,ae25a32a7c05319a844b0beff7d38d455c4153bfe90e99f0220a8a642612b20f,2012,adjacent-exact,207274,522dceb98da98c997f918cf3ec1911f502248557c0c7e8390cd57dbf4b453b54
mus-c909f9e78a0d0359,filesystem,,77457,c909f9e78a0d0359e137fac1d794b096dee104bb1820a75efc5818435eb76222,2012,adjacent-exact,153456,eca7d284c57aafb5aa9065c523bf02421dbaccc3fc95fab5430bc8cf5015676a
mus-a06ac87967d235bf,filesystem,,178812,a06ac87967d235bf8fa3947163538a4312cb5b1b9d422327c97841aec20dc05d,2012,adjacent-exact,355249,323952220ef2bb0c7d3a9cfd5364cc4dc1c992b6be986545dfdb5d2737d5a660
mus-daf77be0bb57e04a,filesystem,,125919,daf77be0bb57e04a9ecb2efe4a45e7d8163d7404140b40cd26505f97e804290a,2012,adjacent-exact,233755,1e843220d7ab3a7489177bd5002fd1ad8fe66378e925bb9c3cfff518d01b8c6d
mus-d93331463c0c2c76,filesystem,,88054,d93331463c0c2c76cf22d2a39e494074d6444cdf7837dee30d72d3dd3b57c5e7,2012,adjacent-exact,176630,c9f336ad09b3980493d1b68c835b457061bd175b1ed3ec0c734bc5204f2c6d04
mus-284135a628ea29c6,filesystem,,1173548,284135a628ea29c6adeda099cce50286b1d1835a5bf1d3bd52ee883153015cb5,2000,missing,,
mus-dd6e27918389e251,filesystem,,223479,dd6e27918389e25111d9c95024626bdc5480a170909fa091536a1c98b73ee4c1,2005,adjacent-exact,173610,d8d124cd3af9ac1fe2b675e38ab640c3b555c6e820232b419bb89d8101c584b6
mus-18f02cef2fd838f2,filesystem,,217749,18f02cef2fd838f25e8b08c3556aba2176ef6496ea60311877bec800e73e54d0,2005,adjacent-exact,166834,1368aa567e2a091fdbb1a51ebdca5c037ce86ef9d6f6130c1048fe16e621e0d9
mus-61b61ac2ec2f429f,filesystem,,212592,61b61ac2ec2f429fa28abe014423408ecf2ad5737c1b1fb0a091192358849dbb,2005,adjacent-exact,161779,722afb77cd89083d59440c261052ccd2a24e6f4d1afe509124dd52a61d7645b7
mus-ec9e704242aa26b3,filesystem,,214285,ec9e704242aa26b3e821b0d7ef739ec93d6d1033f2fe3280784657c067aa7562,2005,adjacent-exact,163936,cbbb8601fdbaada483478da6a31435857a36136bb00e2d5063b3ea6f12193b77
mus-29a85b72fecc42f1,filesystem,,201335,29a85b72fecc42f1858df7e1559e350e7716e79ff09597e0fcb881e9c03e1120,2005,adjacent-exact,144867,c124818b01496401b71f8cc025f136e2b89186d071f8ced3cec30e88f61a9b82
mus-6e5e79300ec4d5b5,filesystem,,199228,6e5e79300ec4d5b562eef8a37de5e29232698b04ff7017ff8c5e9ac99d57c4c8,2005,adjacent-exact,142812,ce5279f7d8893f86cff2cf179b5daed32e40f1de2b3c1acc1aaa37758bbc73d9
mus-7793fdec03ea85b6,filesystem,,199665,7793fdec03ea85b6e82e5333afb91346959adcdbc293684ba3c60dbeb16290b8,2005,adjacent-exact,143472,7bc960858297b58d8466a8813cdb06a3aac52e0f94596e705633ba38a41cc297
mus-696440d4f6e4f3c7,filesystem,,211758,696440d4f6e4f3c752a1181d4b57182391124132d68cbe219634c55d965163fc,2005,adjacent-exact,159641,451cfd493cedca94987ba4e03518b6e05b58286bec2a4e77aed35402866aea5d
mus-cd855d00f3146cac,filesystem,,208019,cd855d00f3146cacb0078766f4dd86371a05e4c4f5024799f68b926ba29ed4e8,2005,adjacent-exact,154314,a1703d68d9400f0958e7a874d01c0a540f29417ec500724dcda8d80886d5131f
mus-c8516540ff76b9f6,filesystem,,202331,c8516540ff76b9f63bdd273e105bbe250176b436c3cfc284aebc511ce796b4ac,2005,adjacent-exact,146925,c7d5b80c1188dec08c1f52adb6cf86e5d361f5e15c55ed57b4557e80c2230cc9
mus-9204dd874b2d6182,filesystem,,205113,9204dd874b2d61825638d0fa2f86a3da2df63807a5eaa17a563a888260d6666e,2005,adjacent-exact,151791,c989f1332524f96775dd7576d6c2ffc95b093957a3629eba3bba2feed4807482
mus-7bbcf9462db843ac,filesystem,,194504,7bbcf9462db843ac550be1235d3a7cd01fc0c59cafe370816ccc7d738079cb15,2005,adjacent-exact,151216,33da693c3fea07f0a2ae4572648c35247e6d92f368f4f70e1d6fc0810cf1134e
mus-323e9044eef261cf,filesystem,,214629,323e9044eef261cf615b846250800045dda4ae354cb84d62ceb1b6a16ab4340e,2005,adjacent-exact,176878,324211463a1ea615d47afa24d1f01b6da5eccb990f2efad1c38f32c3c409b0f8
mus-234a06ffd22e4bbc,filesystem,,165027,234a06ffd22e4bbc8bd95f4435ce0219430df27ed67aec2e61316708f51a7c2c,2005,adjacent-exact,113848,ebd60786b2213486ea79890c68b8b284416b1aacfec4e25d39c80ddb2bdab321
mus-26575a5e285dfd21,filesystem,,122124,26575a5e285dfd2177a77d5cc1d712ffc8d7eb2b36ede5b53485a84f9aa612ce,2005,adjacent-exact,89867,82aaabb9f81d5c9fc88aa36335fa6730f371f18816216ef8d913b10a70134ec6
mus-38b9fab918692c88,filesystem,,113716,38b9fab918692c88a00643fcc6e8f8c72beec6e5a6320bebaf309e42717357e2,2005,adjacent-exact,90275,ceb9a5a314a8972e5d8b4d5d045ded669102422500796886c10687169287b97c
mus-0a8a3843a5f66faa,filesystem,,102850,0a8a3843a5f66faaf9334d68a40d2d197686b8066fe3404b8875f5586a8341fd,2005,adjacent-exact,96399,3ba2cc33dc7337923fa77f3e69dd9551c2ff0e3c592a94d016e09a6244027dde
mus-ce8c35aabce21f08,filesystem,,1173820,ce8c35aabce21f08ae6dac350e11826942fe6622464ed332a26d5839ac9d9590,2000,adjacent-exact,393909,4064cd893c6cc72b5bfc42b15cf29df249712c561b13d4212fa9d49c9df655e0
mus-457909f6f9b41cea,filesystem,,1026607,457909f6f9b41ceafb91e9072cc58280fcd903cb82b91fb2475780480fd7f4cf,2000,adjacent-exact,340984,ec2e2871f5c5a47b484108a51f602b01840f53524ebfa3b928068c54e86a339f
mus-dc838613fa3a9a3a,filesystem,,991861,dc838613fa3a9a3a9da7b87a3755f35f17aa29ee0ef84cbf5fb87856b65e6cfa,2000,adjacent-exact,316718,b14c3c58eb7513ad822be26db23b1b894443afdc9cd35e41a1e66a3e9ffff50c
mus-acd76db0d1de322e,filesystem,,1028812,acd76db0d1de322e05ce8f12ba18e22484b1f91d12eda7c1301b087d5a6d8d00,2000,adjacent-exact,317459,70a3dc682dff4a82ded3f8daed8fc2ffe8ea0e99f800eff174d5910c216c1dc7
mus-2fbcfbd7ee6f07df,filesystem,,204596,2fbcfbd7ee6f07df61240077043165767d8d0d5cb1cf3d7a182f84a5c1114d99,2005,adjacent-exact,164586,b738c7ddf210c7d004da8a9bc4461317cf24228bb7b7d99d092361a46fd26b98
mus-ea68817ea942b4cf,filesystem,,229909,ea68817ea942b4cf3d371ae28f16ef921194660c835fc4b288f399ff7bf67a76,2005,adjacent-exact,199625,78bd67cd0a2757de8e6796a61b480e2740c8e00796b2effd51869c117824f034
mus-026d59fd84e18e99,filesystem,,234092,026d59fd84e18e996051f8c8092e137798b72d5e18808a9fa9eb2eb0821b8474,2005,adjacent-exact,206287,c73ed5187b327ed1645143a62d7718a047b63ee2d877541fb607a59d5c5457ec
mus-308351ce0cf9e667,filesystem,,232646,308351ce0cf9e6678dadba535f95f0ebaf27c7be3690ce49696526804b78b557,2005,adjacent-exact,201760,4e401269f9bf10f86b5c20e142c3cca5ef5d9a3af6843cb24a2883250fd5b6ee
mus-ec55b0768aad78db,filesystem,,236839,ec55b0768aad78db1be5a4fd6f9544bc55fd266ff80ff345e001563a8ce5d801,2005,adjacent-exact,207484,f06ed19ce85ef51b4296114ff5270053fa9d025c4ac205a61e0186eaee90c48f
mus-29a80abeabddb313,filesystem,,232990,29a80abeabddb313d2982c0af1037c9a233925bd24227d35d1367bcf4572885a,2005,adjacent-exact,191906,e50a687135df274ad469d15a3528729d72b4a88748559b12dc39986f34283368
mus-f260bb4453928a2d,filesystem,,230632,f260bb4453928a2d1393035fc5703794cc3eb3aa5fdfb85e91617c4803b9c54c,2005,adjacent-exact,189491,afb905e6a3c9af3a45275efde020dd123651764011510a8ea0871e74728fa087
mus-7a7a2a3455b77775,filesystem,,211117,7a7a2a3455b7777570bdb2281b3dc7f9b1e764e471d95ee9c6f5f2167dff225c,2005,adjacent-exact,163855,e8055ccc6340f0d8b98fb424de6117d6f2fec8d42370e868fb00ec782a270133
