archive_id,member_id,member_size,member_sha256,is_enigma_binary,saving_product,member_name_has_extension,body_prefix,body_entropy,wrapper_endian,zlib_members,framed_records
arc-d1f7c72b8cc3eca8,mus-0a6fc83ce178bb33,39123,0a6fc83ce178bb3389c237a4d61b6c984690ba8e467a111663371e7bab3b4b89,True,2012,True,1a00ba5c00000c655e82789ced7d0760,7.9710,little,4,3796
arc-d1f7c72b8cc3eca8,mus-16b33be8831383ca,39117,16b33be8831383ca63cedcaf80ab729770628947e4f4558b10aceb3cbf77603c,True,2012,True,1a00b85c0000d4a87209789ced7d0760,7.9683,little,4,3796
arc-d1f7c72b8cc3eca8,mus-7fd30830fc472400,41848,7fd30830fc47240075a212637190a9b63c9e09314ac3b30f69a687e6388a087c,True,2012,True,1a007e610000d5be68e4789ced5d0980,7.9699,little,4,3990
arc-d1f7c72b8cc3eca8,mus-f875ae10c1ae095c,41876,f875ae10c1ae095c1cac733c555bcbec202280934a435a73756db872525a2670,True,2012,True,1a00806100006768da2e789ced5d0980,7.9712,little,4,3990
arc-d1f7c72b8cc3eca8,mus-7e4cea30dcdfe648,46770,7e4cea30dcdfe6487061c28622338d04331c266a7c9a1879e0bce9a7583d8b9e,True,2012,True,1a00366e000011027f74789cec7d0760,7.9586,little,4,0
arc-d1f7c72b8cc3eca8,mus-7347b02fd7df0576,46676,7347b02fd7df057664245e372aef28cf24c2dce1659cef4bd4db67d008dbe287,True,2012,True,1a00206e000082c5dd32789cec7d0760,7.9594,little,4,1965
arc-d1f7c72b8cc3eca8,mus-44e41d73e7b099a1,51642,44e41d73e7b099a13b035df37cb3340027b2c54d5dac4acb36a377fcf82615ca,True,2012,True,1a00ec7200000c4a7c52789cec7d0760,7.9323,little,4,0
arc-d1f7c72b8cc3eca8,mus-02921413d506627b,46780,02921413d506627b8385831de99add4e9142c0d0bcd85d7e9233349d147e7bdb,True,2012,True,1a00616e00005640664b789cec7d0760,7.9565,little,4,1966
arc-d1f7c72b8cc3eca8,mus-2bb40581981368d9,66145,2bb40581981368d9e7e44d44d8fcd3b7a87295d2b968b4d2b8de30a0b651afd2,True,2012,True,1a005a7c00007aeab47b789cec5d0980,7.9402,little,4,5590
arc-d1f7c72b8cc3eca8,mus-19c8fc67137e28cb,66037,19c8fc67137e28cbf961300f4cbc76e9872f7779041681b3eab9cdd8f9559757,True,2012,True,1a004a7c00004cd11441789cec5d0980,7.9394,little,4,5586
arc-d1f7c72b8cc3eca8,mus-72cb4f834031341f,45026,72cb4f834031341f448bdaadf248311cceae4cad6155c827aa8465f51988b115,True,2012,True,1a0046650000704c0070789ced5d0780,7.9712,little,4,4215
arc-d1f7c72b8cc3eca8,mus-58aeef2ea2329ee4,45026,58aeef2ea2329ee4ea926f9c2ff5acb9ab01e6094a6a082a33ad25f35fa80111,True,2012,True,1a0046650000704c0070789ced5d0780,7.9712,little,4,4215
arc-d1f7c72b8cc3eca8,mus-b994e9e13200dfa8,40560,b994e9e13200dfa8e7299ad1337c0c16e3b8481c069df1ac3c1c4c08f8032fdf,True,2012,True,1a00e95e0000b75b88e2789ced7d0760,7.9711,little,4,3880
arc-d1f7c72b8cc3eca8,mus-7444530b138f2cb2,194491,7444530b138f2cb25ff0867397201cb795a85c6b9d9956cab12bb51c3217d903,True,2012,True,1a00b9bc0100da70bc1b789cec7d0bdc,7.9674,little,4,0
arc-d1f7c72b8cc3eca8,mus-11555af4e3f98177,194491,11555af4e3f981774840bb741a9fc5d628e182c739a64cccef844ba462a7fd59,True,2012,True,1a00b9bc0100b2d16388789cec7d0bdc,7.9674,little,4,0
arc-d1f7c72b8cc3eca8,mus-cc5c8a4e8734da35,18151,cc5c8a4e8734da3594ee3d177e30f8a556a5bae86c1633594bf5ca07e5e1ca72,True,2008,True,1a00902700000d8230c4789ced7d0b7c,7.9519,little,4,1243
arc-d1f7c72b8cc3eca8,mus-26fa7fab357b3902,8359,26fa7fab357b39023a0dc8247a1806fdba71fc03417747dbda82347c6d504102,True,2005,True,000f00001896906477fc000400c43011,7.6991,none,0,0
arc-d1f7c72b8cc3eca8,mus-10c517a4bdb7aed8,626208,10c517a4bdb7aed83bbbe69d55b6a9da35217346c4314d59517831cddbcccacf,True,2012,True,1a00957304004d1f044a789cecbd0760,7.9744,little,4,0
arc-d1f7c72b8cc3eca8,mus-82433e39c296d987,626255,82433e39c296d987e144e89e8c051846fdbc61c63559b2cd0fbaf5fb50cd24f9,True,2012,True,1a00a7730400e52b8c4b789cecbd0760,7.9744,little,4,0
arc-d1f7c72b8cc3eca8,mus-16b82c87bd70ec73,95682,16b82c87bd70ec73dcd5137818b17db2b7b445a9ae733a9ef1a8a564d9dbef0e,True,2008,True,1a00497400006f537cb7789cec9d0778,7.8179,little,4,7017
arc-d1f7c72b8cc3eca8,mus-cf95fc17f37d84ae,22018,cf95fc17f37d84ae233486ed5064e5b189a7f72b3be2f0ce0600e7017e85478c,True,2008,True,1a00771e000048599438789ced9d0b7c,7.9588,little,4,1569
arc-d1f7c72b8cc3eca8,mus-dabad774a8db1469,19779,dabad774a8db1469f104054631279b8ed6d0a3eb5fd6ac7d726124d86bd279ae,True,2007,True,001a000021613b758805789ced9d797c,7.9525,big,4,801
arc-d1f7c72b8cc3eca8,mus-78bf2ec9bf125741,40837,78bf2ec9bf125741dca0d332d7726b926b8863bd8aed81acce1359d59a9be2c8,True,2012,True,1a00295e000007863d4d789ced7d0960,7.9707,little,4,3837
arc-d1f7c72b8cc3eca8,mus-78bf2ec9bf125741,40837,78bf2ec9bf125741dca0d332d7726b926b8863bd8aed81acce1359d59a9be2c8,True,2012,True,1a00295e000007863d4d789ced7d0960,7.9707,little,4,3837
arc-d1f7c72b8cc3eca8,mus-49dc0711744083fc,117169,49dc0711744083fc197e6c5b7b4724673b4f37a8911a5467c99319f341a91624,True,2008,True,1a00781c010077a9d831789cec9d7b80,7.9224,little,4,8671
arc-d1f7c72b8cc3eca8,mus-23ff928ba17c1ead,434987,23ff928ba17c1eadb5f1af78349b30e30f1eedab17d806da38a8af4e83218a36,True,2000,False,00010003181600302661000d00000000,3.5802,none,0,0
arc-d1f7c72b8cc3eca8,mus-c8306d60f5eacc27,51121,c8306d60f5eacc27b41cd524eebdaeb40a41afc32a76bc544ccc3b8d43a5afd0,True,2008,True,1a00f35900001409b1c1789ced9d0778,7.9341,little,4,4776
arc-d1f7c72b8cc3eca8,mus-e95723be7b41bc22,39707,e95723be7b41bc228615d2f1782e2e4b89ccad1718d7d09c6db761bb69ff2af0,True,2012,True,1a00785d0000ea692788789ced5d0960,7.9696,little,4,3821
arc-d1f7c72b8cc3eca8,mus-513f9cb5a812dcba,39946,513f9cb5a812dcbae56a0cbb70847a78c35fec5f095629d2890038612dbde21b,True,2012,True,1a00445e000005f2ab3b789ced5d0960,7.9691,little,4,3831
arc-d1f7c72b8cc3eca8,mus-d68b9c1c97020fe0,41927,d68b9c1c97020fe0ed654fac0249ecd6e9af89fab7f4d9a35b6352dc86ccfc8a,True,2007,True,001a0000660100b47673789cecbd797c,7.9694,big,4,1989
arc-d1f7c72b8cc3eca8,mus-55c7e42d307df3f3,30139,55c7e42d307df3f312ba43c4ce90b075af24ca2082685cda050d165c374232cc,True,2007,True,001a00004a246a874594789ced7d799c,7.9544,big,4,1384
arc-d1f7c72b8cc3eca8,mus-de154a1dab763147,30299,de154a1dab763147dbbeda0778b67c272b98c4655b5d2894f94389edeb746b1b,True,2007,True,001a0000483dea2a93a8789ced7d0b7c,7.9613,big,4,1420
arc-d1f7c72b8cc3eca8,mus-d19228961ec8e046,7495,d19228961ec8e0469cb1ed54f22e8cd885c27877b57852e69e1c14ea9435e746,True,2008,True,1a001f170000f0f40390789ced5d7f74,7.9625,little,4,498
arc-d1f7c72b8cc3eca8,mus-4ae7f8811aabce21,327972,4ae7f8811aabce21fe4e7aa2c621473552dfe7c6492ccc9a8d266502235ca6d7,True,2000,False,0001000274a600312661000100000000,3.4785,none,0,0
arc-d1f7c72b8cc3eca8,mus-ccfa627bc0eca595,309036,ccfa627bc0eca595f094c9f697fab63c55262882e5c64a18e50899da49c88eb5,True,2000,False,000100024bd600312661000100000000,3.4205,none,0,0
arc-d1f7c72b8cc3eca8,mus-9683194f210e91b9,93398,9683194f210e91b9d6e4aaafc3d8414394fc4082ae4645ae44deb12c46c6e9b0,True,2008,True,1a00d6b000005d2a2b72789cec9d0794,7.9586,little,4,7989
arc-d1f7c72b8cc3eca8,mus-d7999f662625753b,50237,d7999f662625753bc5b9df37e64f9979ef127fc78f05aa6df1227cd12c144063,True,2008,True,1a001c600000b14d7d59789cecbd077c,7.9321,little,4,4483
arc-d1f7c72b8cc3eca8,mus-22c4895fa2c364c5,260155,22c4895fa2c364c5e5602d88e4d1f7c82e6c58b252e63de6c5cd6282bc8de040,True,2007,True,001a0002138655ffe940789cecbd079c,7.9659,big,4,18027
arc-d1f7c72b8cc3eca8,mus-fddb9684ea43a8c0,258635,fddb9684ea43a8c0347591d6d07943e294e735401ca1b9a9e5dedf7f4773fbf3,True,2000,False,00010001e76600312661000100000000,3.6586,none,0,0
arc-d1f7c72b8cc3eca8,mus-3b0a6caea5711fb1,255283,3b0a6caea5711fb148519498a5646007451c6b4e9efbf079ba9c5581ca9e9fdf,True,2007,True,001a00020e62d8f3d8bf789cec7d079c,7.9649,big,4,17880
arc-d1f7c72b8cc3eca8,mus-2e96414bc7cd920e,232939,2e96414bc7cd920e88a57fffafc7accb5d3f1327caa43c38bce118418732badd,True,2000,False,00010001b14600312661000100000000,3.6063,none,0,0
arc-d1f7c72b8cc3eca8,mus-2b4cafaea3797075,64680,2b4cafaea379707518bb8c586721753e715b6698d94fe92893fe163a5cc1fff9,True,2007,True,001a000094330d41b40c789cec7d079c,7.9290,big,4,4865
arc-d1f7c72b8cc3eca8,mus-b92b35682df5fc80,34038,b92b35682df5fc80abae2c02d2bfcde84c609323263b5a2a932ae9ed75108671,True,2005,True,000f00005b6fff2dbc30000400c43011,7.6261,none,0,0
arc-d1f7c72b8cc3eca8,mus-a3cc8264d224a61c,59918,a3cc8264d224a61c5627026a39e99ba41c9f0d89fac2762972abb10f084ee7cc,True,2007,True,001a00008da863c80731789cec7d0798,7.9231,big,4,4804
arc-d1f7c72b8cc3eca8,mus-187d60ad66c88849,234165,187d60ad66c8884918a635681755963e8a0b58dad977aaf424ab65f5ad72242d,True,2007,True,001a0001eb13df8d42da789cec7d09bc,7.9662,big,4,16888
arc-d1f7c72b8cc3eca8,mus-d7622644ea363cd1,53738,d7622644ea363cd19ec6a6dd0462d187b07ed52a676d62767829e471709f962c,True,2007,True,001a0000816218211fbc789cec7d0798,7.8802,big,4,4685
arc-d1f7c72b8cc3eca8,mus-03a1ef54bf5722c0,223971,03a1ef54bf5722c01636592d5d1cf8dcea99ecd1398b22a9c1c41d1c27b26797,True,2007,True,001a0001db32754c68b5789cecbd0778,7.9644,big,4,16348
arc-d1f7c72b8cc3eca8,mus-0d68cb11c84f23bc,6907,0d68cb11c84f23bc29c67ff2bd9a7e8c55cd525d897625611d8184a9ddc32e37,True,2003,True,000f0000158aa071a33e000400c43011,7.6816,none,0,0
arc-d1f7c72b8cc3eca8,mus-14092f4723654ee1,3741,14092f4723654ee14108ce08c80a6e093035a7cf561fa14c8cd27d2324b47d4b,True,2005,True,000f00000ac8620159a7000400c43061,7.6226,none,0,0
arc-d1f7c72b8cc3eca8,mus-3328146a837dac17,7534,3328146a837dac1776bec308bfe5a41f70ba439165b6de52216afc9f4eaf8be9,True,2007,True,001a000017162a2419aa789ced5d7b74,7.9640,big,4,490
arc-d1f7c72b8cc3eca8,mus-85b8915aaf032edd,50915,85b8915aaf032eddbaf98c54bc0b7e3bae9826a6652f6296bd0ada71b9ee0c85,True,2007,True,001a00007955061927df789cec7d0b9c,7.9522,big,4,0
arc-d1f7c72b8cc3eca8,mus-1ab24d8a1f0d6b89,53918,1ab24d8a1f0d6b89d6deb437029493008b4d121eca8e8684a7ad3eebf2682b16,True,2007,True,001a00007b5c338de0dd789cec5d0b9c,7.9381,big,4,0
arc-d1f7c72b8cc3eca8,mus-b62371f9711229fe,41962,b62371f9711229fe2f5e59fedad31da4aa470ed6660c48b5c386bc3a5c22572e,True,2012,True,1a00f35e0000d920b448789ced7d0960,7.9690,little,4,3911
arc-d1f7c72b8cc3eca8,mus-6d1d8728557abd41,41962,6d1d8728557abd41ec303f8a8812e4e749566438c0bc88641ae0f8163ac49aea,True,2012,True,1a00f35e0000d920b448789ced7d0960,7.9690,little,4,3911
arc-d1f7c72b8cc3eca8,mus-97c8196c61c85e86,45023,97c8196c61c85e86c5e9a1212adf5eff37a4475b8f435a7406872dec966e5b43,True,2012,True,1a00776200006fef0384789ced5d0960,7.9688,little,4,4130
arc-d1f7c72b8cc3eca8,mus-97c8196c61c85e86,45023,97c8196c61c85e86c5e9a1212adf5eff37a4475b8f435a7406872dec966e5b43,True,2012,True,1a00776200006fef0384789ced5d0960,7.9688,little,4,4130
arc-d1f7c72b8cc3eca8,mus-ae42bcb43771fac1,22699,ae42bcb43771fac10177bc4961ae25d1dea2dedbfe26bfadc2401aa167fac230,True,2000,False,0001000046a600312661000100000000,3.3596,none,0,0
arc-d1f7c72b8cc3eca8,mus-3d93e05a8d6c412c,7319,3d93e05a8d6c412c2dfc8d0854101b3ddb71eec2282fbdb992f389ac01fba441,True,2005,True,000f0000163e8caa4dc7000400c43011,7.7034,none,0,0
arc-d1f7c72b8cc3eca8,mus-f110724056273840,41052,f1107240562738402556d1739cf2fad428872e2dd617289431201d25df0f73ae,True,2012,True,1a00ae5e0000e923485f789ced5d0960,7.9717,little,4,3872
arc-d1f7c72b8cc3eca8,mus-22800d56534a9a7a,41052,22800d56534a9a7afb6cde9fd4d8cd00a7897589ceb16b3720969355c37742ef,True,2012,True,1a00ae5e00000482a62a789ced5d0960,7.9718,little,4,3872
arc-d1f7c72b8cc3eca8,mus-59142bebc283c4d0,17745,59142bebc283c4d08ec26f4ac93b22e74e0a55921c0934e60d77c1843aaf69ab,True,2007,True,001a00002639899952da789ced7d7998,7.9579,big,4,757
arc-d1f7c72b8cc3eca8,mus-c35307883fd79f10,181863,c35307883fd79f100a8cd6e2d6db0c6fd08f191931444b6b056b52762fb54aac,True,2012,True,1a005e620100cfb4f2c6789cec3d09bc,7.9723,little,4,0
arc-d1f7c72b8cc3eca8,mus-1e054cf74c68c92e,181863,1e054cf74c68c92e66c20680697360b5a10660680302a732d1ff8e5055ce6562,True,2012,True,1a005e6201000a54e688789cec3d09bc,7.9723,little,4,0
arc-d1f7c72b8cc3eca8,mus-692339a6cb2278f0,134263,692339a6cb2278f072284c6fa9ecd7829ab3d28d5072a1a6add5e45567c7e1e0,True,2012,True,1a00a2000100b298356c789cecbd077c,7.9660,little,4,0
arc-d1f7c72b8cc3eca8,mus-1536ead1b431322a,44121,1536ead1b431322a97d24701cc079cc4b5526b1c888e749a6ddf7a63d71e24b6,True,2012,True,1a003362000027b8f056789ced7d0960,7.9699,little,4,4047
arc-d1f7c72b8cc3eca8,mus-92ce48fd8bc60b4d,44586,92ce48fd8bc60b4d87ae32f28087e282b747fef8676460d01ec88b4fd14a8735,True,2012,True,1a006662000027bfe44c789ced7d0960,7.9714,little,4,4065
arc-d1f7c72b8cc3eca8,mus-681b4e5f0d413449,22075,681b4e5f0d41344955c643990bfa74c32ed432bfdb2b2dfe8948062966ccdc50,True,2008,True,1a00982500007c2aa10c789ced9d0978,7.9507,little,4,1359
arc-d1f7c72b8cc3eca8,mus-c980e60cdfb383e9,20144,c980e60cdfb383e90380eb31a362cd5856ab673f07d1cf3f008f93171ee709c3,True,2007,True,001a00002bbb44f5e8be789ced7d0b98,7.9669,big,4,811
arc-d1f7c72b8cc3eca8,mus-4a7b97cadb13e8a5,217663,4a7b97cadb13e8a5a642b4de52f895248dd1c5434fad5dfadd90f09b37bd72b1,True,2007,True,001a0001cd44a6c36d85789cec7d0798,7.9652,big,4,16260
arc-d1f7c72b8cc3eca8,mus-575c1f538d60d814,684682,575c1f538d60d814eec265fdcb35fb8ca140f362d2e48f525cc1ab81a7994196,True,2005,True,000f0003c87b54852b18000400c43011,7.6782,none,0,0
arc-d1f7c72b8cc3eca8,mus-393adde34b217cea,48202,393adde34b217ceacd709442f9095d794b33c7c7eab439e9bfa552a906cdb58c,True,2012,True,1a00ab700000fbe76cfe789cec5d0960,7.9513,little,4,4581
arc-d1f7c72b8cc3eca8,mus-837ee816e9d8b80a,48322,837ee816e9d8b80ad06a2f1fdfb472bad72cac00b1495d5142f34ebb83475017,True,2012,True,1a0017710000ca21c8b8789cec5d0960,7.9554,little,4,4590
arc-d1f7c72b8cc3eca8,mus-3344a9e333681350,46542,3344a9e33368135012251fedf1d1ef2b21f663d4a1212dd2e37a10f4a1d73452,True,2012,True,1a002f70000060172339789cec7d0960,7.9473,little,4,4702
arc-d1f7c72b8cc3eca8,mus-c2f02a04b9c9b518,46765,c2f02a04b9c9b518cfd67905696680222d20b4abd9b54d2bc5cef4a0c0852f0a,True,2012,True,1a001f700000ced2b9bf789cec7d0980,7.9509,little,4,4709
arc-d1f7c72b8cc3eca8,mus-5b0b49804208656b,48689,5b0b49804208656b6d25978af818e3060e14fc6e26efa9d097c8ab0be5a841d2,True,2012,True,1a00456e0000ccc2bee3789cec5d0980,7.9672,little,4,4389
arc-d1f7c72b8cc3eca8,mus-c83692b3f6d15c56,22642,c83692b3f6d15c5608122b20477a45165ee720f2ff8b3c9f9657b31cf8d0f992,True,2007,True,001a000027e9ec56cb25789ced9d099c,7.9521,big,4,1003
arc-d1f7c72b8cc3eca8,mus-49dfccbb8fcd35ac,10665,49dfccbb8fcd35ac68aa1b626dc89f757d198e57beab9673763db2b3b867cb68,True,2006,True,001a0000193c51719c97789ced5d7f94,7.9331,big,4,682
arc-d1f7c72b8cc3eca8,mus-70123f5f4ddb0148,39304,70123f5f4ddb01485d6c7bec2643d80b88135cb2c40f29fa841b1b7b5a8c762a,True,2012,True,1a00865d0000b42973d4789ced5d0960,7.9702,little,4,3807
arc-d1f7c72b8cc3eca8,mus-b846b3ca4c434a26,41802,b846b3ca4c434a268f8ff805095eec82ff176237e44bf88b8119a01f1b05a182,True,2012,True,1a00e96100006e5a4767789ced7d0960,7.9691,little,4,3953
arc-d1f7c72b8cc3eca8,mus-e1863ddf070af591,41826,e1863ddf070af591548b53868aad5659a104dc6a70cae68d4fbc6883de9acc23,True,2012,True,1a0001620000afd33ccb789ced7d0960,7.9712,little,4,3955
arc-d1f7c72b8cc3eca8,mus-bcde186bdde98c39,45188,bcde186bdde98c393a7754824fec2a74412830679c94025d46d461b241e87ef3,True,2012,True,1a009a620000657b005f789ced5d0980,7.9688,little,4,4078
arc-d1f7c72b8cc3eca8,mus-962488020cf07de6,45188,962488020cf07de68fa853afdc206f181c41cb63e466662b4b7043e3f742283a,True,2012,True,1a009a620000657b005f789ced5d0980,7.9688,little,4,4078
arc-d1f7c72b8cc3eca8,mus-9c9eecb8cdeaa3ab,30266,9c9eecb8cdeaa3ab5f4be1db13b67cc0debac71e37d0aeb24c0efdffb96fcdfd,True,2007,True,001a00003db7137cbb0d789ced9d099c,7.9382,big,4,2135
arc-d1f7c72b8cc3eca8,mus-1dd55268c61df4af,243726,1dd55268c61df4afd9e4eedc128792db5f9490b051cbf1401f464a0f9c3b9486,True,2007,True,001a0001cbf7daea324d789cecbd09bc,7.9671,big,4,0
arc-d1f7c72b8cc3eca8,mus-8b5765d6f93b0490,239415,8b5765d6f93b0490ae75ea5b57938fe73f1fef51cae8ba70347919ead67dfab9,True,2007,True,001a0001bfccc2adb07f789cec7d09bc,7.9633,big,4,0
arc-d1f7c72b8cc3eca8,mus-355a9cc4df8c3942,53346,355a9cc4df8c39422cd588cf134ddef9b891753c0d08f9c6dd34e555d41f5217,True,2005,True,000f00007e555f88d549000400c43011,7.6129,none,0,0
arc-d1f7c72b8cc3eca8,mus-b8af71ccdd92d3d0,55227,b8af71ccdd92d3d07d0e5094f3a9a2b95dd23e72ba556cbb569f01d67f4225b6,True,2008,True,1a004c6000006d5ea7b3789cec9d777c,7.9247,little,4,4556
arc-d1f7c72b8cc3eca8,mus-a4202c5f6fb2b01e,262375,a4202c5f6fb2b01eb84b6b0b682352e84c9d9ddf3299890605c8d4d54d1e81de,True,2007,True,001a0002175445e15d8c789cec7d0bbc,7.9708,big,4,17996
arc-d1f7c72b8cc3eca8,mus-e38028b54c505a83,253745,e38028b54c505a838d2d05711a44b73aa4c0e678b99dd206dca1585cf04195ea,True,2007,True,001a00020abd108dd2e4789cec7d0b9c,7.9652,big,4,17711
arc-d1f7c72b8cc3eca8,mus-bf30ae4d44f9693e,493852,bf30ae4d44f9693ebebf8c4809360f0975d6a359cd45d53c3ac611ba3be8c050,True,2000,False,00010003d7d600312661000100000000,3.7933,none,0,0
arc-d1f7c72b8cc3eca8,mus-acdc3007749fffeb,214397,acdc3007749fffeb2e4df5ba2042e39e8ba785b65519b63538ac27e02b5bc67d,True,2005,True,000f000296fe2a7277b8000400c43011,7.5907,none,0,0
arc-d1f7c72b8cc3eca8,mus-b48c422deb82105e,180894,b48c422deb82105ea706acdbf90720fa1f8fa1deb8948ca5e7ee875fb31a4dec,True,2005,True,000f000108a14d20305b000400c43011,7.5727,none,0,0
arc-d1f7c72b8cc3eca8,mus-914a0b7fe576d29f,3156,914a0b7fe576d29fd2d18c4c0f16a10a8dbe2aafea8b0ed3493872ae0a8fccda,True,2006,True,000f00000968053bda3b0004fef98311,7.5815,none,0,0
arc-d1f7c72b8cc3eca8,mus-037ad01d5064ed57,44199,037ad01d5064ed57d36ea30923c33b6b54635a7bbc4e89153761dcb925d6cec8,True,2012,True,1a00f268000027cea19d789ced5d0960,7.9573,little,4,4445
arc-d1f7c72b8cc3eca8,mus-ae92c57d090a4620,44198,ae92c57d090a4620342679bbd2cbba5f68ed1233fbd3727ef6b57e13e62136da,True,2012,True,1a00f16800002067caba789ced5d0960,7.9572,little,4,4445
arc-d1f7c72b8cc3eca8,mus-234328b7517090bb,52010,234328b7517090bb35fc2da13a7a28f9a0997c47c21d95dab3cd6067b9aae9fe,True,2012,True,1a00806d0000dcf1d2b0789cec5d0960,7.9603,little,4,4596
arc-d1f7c72b8cc3eca8,mus-d33a89c8a204d138,51975,d33a89c8a204d138a9d75ca786183ebc44853554b27d76bd9d7d253f21e6f43f,True,2012,True,1a00806d00003d568038789cec5d0960,7.9630,little,4,4596
arc-d1f7c72b8cc3eca8,mus-a053fe81511354e7,79612,a053fe81511354e7518ce034744cd5c843346817e2aeb3d6a29504880bd0307f,True,2012,True,1a00399100005830aa58789cec5d0960,7.9536,little,4,0
arc-d1f7c72b8cc3eca8,mus-a053fe81511354e7,79612,a053fe81511354e7518ce034744cd5c843346817e2aeb3d6a29504880bd0307f,True,2012,True,1a00399100005830aa58789cec5d0960,7.9536,little,4,0
arc-d1f7c72b8cc3eca8,mus-a5360295a94b1ac8,67516,a5360295a94b1ac863b94d9e6acf8c0949571a4536deee894b432c42573ad374,True,2012,True,1a0071820000fc7fc6b3789cec5d0760,7.9493,little,4,0
arc-d1f7c72b8cc3eca8,mus-506ffba9115a9b77,40332,506ffba9115a9b77ca209589e8f3c66c7d8aa49e961f580a2a3ba767f271351c,True,2012,True,1a00925f000038174a37789ced7d0960,7.9716,little,4,3889
arc-d1f7c72b8cc3eca8,mus-75e19724686a0048,40198,75e19724686a004893dcf0e0d2411f76b5dcb2a934a29eaca2adac98bc87b469,True,2012,True,1a00525f00002409bd7d789ced7d0960,7.9737,little,4,3878
arc-d1f7c72b8cc3eca8,mus-01248d702a8a1bb5,28893,01248d702a8a1bb571375e704a28cbd4f26d14c316cd570c8e31d977f3647c33,True,2008,True,1a00632e0000634b5d22789ced9d097c,7.9527,little,4,1851
arc-d1f7c72b8cc3eca8,mus-b8ec5c692319271d,81108,b8ec5c692319271d0c07f1cfa8c864d436edfa740030b433e1e299add06fa0a5,True,2012,True,1a00f6a200006946eeab789cec7d0780,7.9472,little,4,6812
arc-d1f7c72b8cc3eca8,mus-b8ec5c692319271d,81108,b8ec5c692319271d0c07f1cfa8c864d436edfa740030b433e1e299add06fa0a5,True,2012,True,1a00f6a200006946eeab789cec7d0780,7.9472,little,4,6812
arc-d1f7c72b8cc3eca8,mus-5be5c4709c415ffd,20971,5be5c4709c415ffd2d5bd2354aa29e090bc42b8b4fbd10308fcb0f760f34c1c2,True,2000,False,00010000484600312661000100000000,3.3523,none,0,0
arc-d1f7c72b8cc3eca8,mus-a6647015846e0648,8519,a6647015846e06488e73e35cb2b67f7cd6b50fe282d0257e5933e38cd280b891,True,2005,True,000f000018eb9ca99bf9000400c43011,7.6947,none,0,0
arc-d1f7c72b8cc3eca8,mus-85a70aebe26966c3,328401,85a70aebe26966c3907a849799c781b2b4146d6108ee938900fa9df65fb651de,True,2005,True,000f0002fea54fbf7266000400c43011,7.6383,none,0,0
arc-d1f7c72b8cc3eca8,mus-19d50a4d6d132191,15405,19d50a4d6d132191c89f0749adc631317cf7969ed696ebf8b4cdeaca61254ee6,True,2007,True,001a00001d1592b3987b789ced9d0b7c,7.9567,big,4,694
arc-d1f7c72b8cc3eca8,mus-07be8bcd1dbc25ef,48861,07be8bcd1dbc25efa0aac281b019e7ef90df5190fbd1ca134a01b87b3d0f8a12,True,2012,True,1a00e1750000c85b95a8789cec5d0960,7.9618,little,4,1790
arc-d1f7c72b8cc3eca8,mus-da3e8115827ef93f,57906,da3e8115827ef93faa8876dd7cd19ea91302ed8646ef14ef082fbc8d36650dbb,True,2012,True,1a00087200001510a535789cec5d0960,7.9491,little,4,4967
arc-d1f7c72b8cc3eca8,mus-da3e8115827ef93f,57906,da3e8115827ef93faa8876dd7cd19ea91302ed8646ef14ef082fbc8d36650dbb,True,2012,True,1a00087200001510a535789cec5d0960,7.9491,little,4,4967
arc-d1f7c72b8cc3eca8,mus-92e1bec4bf2e00e0,57906,92e1bec4bf2e00e0289b2a01e3885bc657bc71f0a802b8bfa8cb951ca5c4e929,True,2012,True,1a00087200001510a535789cec5d0960,7.9491,little,4,4967
arc-d1f7c72b8cc3eca8,mus-27eb9f4012abd824,246238,27eb9f4012abd824c5dca4b14088480c37d3677ea03adad8e6fbe6400bd12578,True,2000,False,00010002d26600312661000100000000,3.7912,none,0,0
arc-d1f7c72b8cc3eca8,mus-c5b183149118d53c,257077,c5b183149118d53c07ead163e4659afd1c92ec55fd17bb69db2794105d0325db,True,2000,False,00010002e34600312661000100000000,3.8767,none,0,0
arc-d1f7c72b8cc3eca8,mus-728d82868774f332,258010,728d82868774f332a21c8a0ebf6640fee7f6575321b968f14ebd0686e1bd7b99,True,2000,False,00010002e25600312661000100000000,3.8987,none,0,0
arc-d1f7c72b8cc3eca8,mus-2b58b1e3848e66c7,237191,2b58b1e3848e66c706c6f7647c5b1d22a0390ed23065efbeccd94b1100cafa65,True,2000,False,00010002c21600312661000100000000,3.8026,none,0,0
arc-d1f7c72b8cc3eca8,mus-1b3edce51e0d5367,244730,1b3edce51e0d5367f5e398de17752cea40cf9215e131bfa8f66cd3b665e38d8f,True,2000,False,00010002cb4600312661000100000000,3.8247,none,0,0
arc-d1f7c72b8cc3eca8,mus-c9809631b0adccaa,244155,c9809631b0adccaacc0c47298a1fae810aca278f3053da3d37713e82fbbdb742,True,2000,False,00010002cc2600312661000100000000,3.8089,none,0,0
arc-d1f7c72b8cc3eca8,mus-e3035e7611165300,250158,e3035e76111653004bc4c4addd5680ec036c998a085bb539551c17a1b4a9725b,True,2000,False,00010002d20600312661000100000000,3.8371,none,0,0
